ID,Number of words in title,American name?,View count
4877,6,0,1200000,
4878,7,1,958000,
4879,5,1,671000,
4880,6,0,2400000,
4881,5,0,614000,
4882,4,0,766000,
4883,6,1,968000,
4884,6,1,2200000,
4885,6,1,951000,
4886,8,0,2300000,
4887,5,0,1300000,
4888,2,0,482000,
4889,6,1,19000000,
4890,6,1,603000,
4891,5,1,575000,
4892,6,1,1000000,
4893,4,1,454000,
4894,5,0,1400000,
4895,3,1,1000000,
4896,1,1,1100000,
4897,5,1,1300000,
4898,4,1,1300000,
4899,6,1,1400000,
4900,4,1,1200000,
4901,6,1,721000,
4902,5,0,3900000,
4903,5,1,906000,
4904,3,1,894000,
4905,6,1,2100000,
4906,5,1,1500000,
4907,6,1,3400000,
4908,4,1,1100000,
4909,6,1,2900000,
4910,3,1,960000,
4911,6,1,7500000,
4912,6,0,30000000,
4913,2,1,1700000,
4914,5,1,1300000,
4915,5,1,3600000,
4916,6,0,674000,
4917,5,1,1000000,
4918,4,1,2100000,
4919,5,0,1600000,
4920,7,1,573000,
4921,4,1,1800000,
4922,5,1,3100000,
4923,5,0,527000,
4924,7,1,975000,
4925,3,0,1100000,
4926,6,1,9400000,
4927,5,1,1200000,
4928,4,0,2600000,
4929,11,0,1100000,
4930,5,0,493000,
4931,6,1,3400000,
4932,6,1,874000,
4933,6,1,1100000,
4934,7,1,636000,
4935,5,1,1000000,
4936,1,1,374000,
4937,3,1,879000,
4938,5,1,879000,
4939,4,1,461000,
4940,6,1,1900000,
4941,5,1,2200000,
4942,4,1,28000000,
4943,6,1,1000000,
4944,3,1,1600000,
4945,6,1,721000,
4946,6,1,4900000,
4947,5,1,797000,
4948,7,1,1400000,
4949,6,0,839000,
4950,2,0,8600000,
4951,6,1,1200000,
4952,5,1,1400000,
4953,6,1,3100000,
4954,7,1,547000,
4955,5,0,720000,
4956,3,1,832000,
4957,6,0,821000,
4958,4,0,750000,
4959,6,1,1200000,
4960,8,0,822000,
4961,5,1,1100000,
4962,4,0,1300000,
4963,4,1,2700000,
4964,6,1,382000,
4965,6,1,505000,
4966,7,1,481000,
4967,4,1,1800000,
4968,4,0,905000,
4969,2,1,895000,
4970,5,1,1300000,
4971,6,1,2000000,
4972,4,1,1200000,
4973,5,1,4600000,
4974,5,1,740000,
4975,4,1,2100000,
4976,6,1,671000,
4977,2,1,411000,
4978,4,1,581000,
4979,5,1,336000,
4980,6,0,907000,
4981,6,1,1000000,
4982,7,1,691000,
4983,5,0,1200000,
4984,6,1,676000,
4985,4,1,5000000,
4986,2,1,1300000,
4987,4,0,4000000,
4988,4,0,642000,
4989,6,1,1100000,
4990,7,1,37000000,
4991,8,1,7700000,
4992,5,1,1200000,
4993,3,0,1900000,
4994,4,0,1000000,
4995,3,1,1200000,
4996,5,1,447000,
4997,4,1,2500000,
4998,6,1,1000000,
4999,7,1,1100000,
5000,2,1,1300000,
5001,5,1,964000,
5002,4,1,1000000,
5003,6,1,1500000,
5004,5,1,828000,
5005,4,1,2500000,
5006,5,1,1500000,
5007,4,1,934000,
5008,5,1,337000,
5009,6,0,530000,
5010,4,1,494000,
5011,6,0,627000,
5012,5,1,1500000,
5013,6,1,872000,
5014,2,1,4000000,
5015,6,0,755000,
5016,4,1,562000,
5017,6,0,1300000,
5018,4,0,1400000,
5019,4,1,2600000,
5020,3,1,2900000,
5021,7,1,1100000,
5022,4,1,411000,
5023,7,0,1700000,
5024,2,1,346000,
5025,3,0,1900000,
5026,4,0,1100000,
5027,5,0,303000,
5028,5,1,1800000,
5029,6,1,7000000,
5030,6,1,963000,
5031,4,1,1400000,
5032,5,1,751000,
5033,5,0,3900000,
5034,3,1,510000,
5035,9,1,1900000,
5036,4,1,3800000,
5037,1,1,3800000,
5038,3,1,1700000,
5039,6,1,2300000,
5040,5,1,4700000,
5041,4,1,11000000,
5042,7,1,2100000,
5043,4,1,845000,
5044,4,1,9700000,
5045,3,0,561000,
5046,5,1,868000,
5047,7,1,483000,
5048,5,1,1300000,
5049,4,0,921000,
5050,7,1,463000,
5051,3,1,1400000,
5052,6,1,1100000,
5053,4,1,1400000,
5054,5,1,3300000,
5055,5,1,2900000,
5056,5,0,1100000,
5057,5,1,3600000,
5058,4,1,4400000,
5059,7,1,1900000,
5060,6,1,488000,
5061,4,1,20000000,
5062,1,1,5200000,
5063,8,1,744000,
5064,4,1,1500000,
5065,3,1,509000,
5066,7,1,1300000,
5067,6,1,1100000,
5068,5,1,1400000,
5069,6,1,596000,
5070,2,1,469000,
5071,5,0,249000,
5072,3,1,977000,
5073,4,1,682000,
5074,3,1,1300000,
5075,6,1,1000000,
5076,5,1,1200000,
5077,3,1,438000,
5078,4,1,451000,
5079,6,1,492000,
5080,3,1,894000,
5081,4,1,308000,
5082,3,0,691000,
5083,5,1,1600000,
5084,4,1,400000,
5085,4,1,814000,
5086,7,1,718000,
5087,4,1,2300000,
5088,5,1,5700000,
5089,5,1,559000,
5090,4,1,797000,
5091,5,1,527000,
5092,6,1,627000,
5093,3,1,539000,
5094,4,1,668000,
5095,4,1,618000,
5096,6,1,796000,
5097,4,1,1000000,
5098,4,1,507000,
5099,4,1,1500000,
5100,4,1,585000,
5101,5,1,2200000,
5102,4,1,280000,
5103,3,1,1100000,
5104,3,1,294000,
5105,3,0,1500000,
5106,6,1,655000,
5107,8,1,605000,
5108,3,1,322000,
5109,4,1,671000,
5110,5,1,2300000,
5111,9,1,1000000,
5112,8,1,538000,
5113,5,1,436000,
5114,4,1,321000,
5115,5,1,371000,
5116,3,0,606000,
5117,5,1,264000,
5118,5,0,476000,
5119,5,1,228000,
5120,4,1,418000,
5121,6,0,461000,
5122,5,0,1900000,
5123,4,1,2900000,
5124,6,1,496000,
5125,1,0,6800000,
5126,3,1,239000,
5127,1,1,2300000,
5128,3,1,1600000,
5129,2,1,433000,
5130,5,1,400000,
5131,6,1,2000000,
5132,3,1,877000,
5133,5,1,415000,
5134,4,1,2000000,
5135,5,1,1300000,
5136,6,1,481000,
5137,7,1,810000,
5138,5,1,461000,
5139,8,1,1000000,
5140,5,1,710000,
5141,6,1,1600000,
5142,3,1,476000,
5143,5,1,2900000,
5144,4,1,7700000,
5145,5,1,639000,
5146,6,1,1400000,
5147,5,1,1300000,
5148,7,1,4099999,
5149,5,1,1600000,
5150,3,1,225000,
5151,5,1,1100000,
5152,4,0,555000,
5153,6,1,802000,
5154,7,1,1000000,
5155,5,1,1100000,
5156,7,1,294000,
5157,4,1,590000,
5158,2,1,825000,
5159,2,0,3100000,
5160,5,0,426000,
5161,4,0,1900000,
5162,3,1,386000,
5163,3,1,841000,
5164,3,1,1200000,
5165,6,0,5900000,
5166,4,1,1400000,
5167,5,1,1600000,
5168,5,1,435000,
5169,6,1,2800000,
5170,7,0,749000,
5171,3,1,1800000,
5172,5,1,328000,
5173,4,1,923000,
5174,5,1,892000,
5175,2,1,985000,
5176,6,1,343000,
5177,6,1,6600000,
5178,2,1,18000000,
5179,5,0,3000000,
5180,4,1,3800000,
5181,4,1,7000000,
5182,9,1,1100000,
5183,3,1,1400000,
5184,3,1,1300000,
5185,6,1,1200000,
5186,5,0,369000,
5187,6,0,521000,
5188,3,1,402000,
5189,5,1,1400000,
5190,5,1,574000,
5191,4,0,238000,
5192,1,1,873000,
5193,4,1,486000,
5194,6,1,15000000,
5195,5,1,1000000,
5196,5,1,990000,
5197,5,1,1100000,
5198,6,1,1800000,
5199,5,1,2000000,
5200,5,1,1000000,
5201,4,1,1000000,
5202,7,1,2100000,
5203,1,0,101000,
5204,1,1,635000,
5205,3,1,932000,
5206,3,1,1600000,
5207,5,0,277000,
5208,2,1,1000000,
5209,5,0,1300000,
5210,8,1,1700000,
5211,6,1,4900000,
5212,6,1,2200000,
5213,8,1,2700000,
5214,6,1,1000000,
5215,4,1,653000,
5216,7,1,7200000,
5217,4,1,350000,
5218,7,0,449000,
5219,2,1,4200000,
5220,5,1,6400000,
5221,4,1,3500000,
5222,3,1,445000,
5223,4,0,929000,
5224,6,1,607000,
5225,6,1,7000000,
5226,6,1,2200000,
5227,3,1,13000000,
5228,6,1,550000,
5229,2,1,405000,
5230,8,0,1300000,
5231,1,0,319000,
5232,4,1,3300000,
5233,8,1,2000000,
5234,5,1,897000,
5235,8,1,636000,
5236,6,1,2000000,
5237,6,1,1700000,
5238,6,1,723000,
5239,4,1,28000000,
5240,2,1,1100000,
5241,7,1,1200000,
5242,5,1,875000,
5243,6,1,1100000,
5244,2,1,465000,
5245,4,1,238000,
5246,3,0,866000,
5247,5,1,554000,
5248,2,1,635000,
5249,5,1,863000,
5250,6,1,2200000,
5251,5,1,1200000,
5252,3,1,1800000,
5253,5,1,785000,
5254,5,1,781000,
5255,8,1,544000,
5256,3,1,388000,
5257,5,1,746000,
5258,3,1,691000,
5259,3,1,2200000,
5260,5,1,763000,
5261,1,1,549000,
5262,4,1,1100000,
5263,4,1,702000,
5264,2,1,16000000,
5265,3,0,4300000,
5266,6,1,1200000,
5267,9,0,1000000,
5268,3,1,5200000,
5269,9,0,5300000,
5270,5,0,798000,
5271,5,1,2600000,
5272,4,1,9900000,
5273,4,0,1000000,
5274,1,1,1400000,
5275,3,0,2300000,
5276,8,1,1800000,
5277,6,1,946000,
5278,4,1,554000,
5279,7,1,1500000,
5280,8,1,1400000,
5281,5,1,490000,
5282,4,1,2400000,
5283,4,0,10000000,
5284,5,1,2200000,
5285,5,1,821000,
5286,6,0,5400000,
5287,5,1,830000,
5288,3,1,845000,
5289,3,0,1500000,
5290,3,1,1900000,
5291,3,0,1900000,
5292,3,1,3100000,
5293,5,1,886000,
5294,6,1,1900000,
5295,3,1,1500000,
5296,5,0,1200000,
5297,7,1,593000,
5298,5,1,3300000,
5299,5,1,2600000,
5300,2,1,5400000,
5301,5,1,1300000,
5302,4,1,1300000,
5303,1,1,1900000,
5304,6,1,850000,
5305,1,0,609000,
5306,2,0,734000,
5307,2,1,1500000,
5308,4,1,775000,
5309,6,1,1900000,
5310,4,0,533000,
5311,5,1,3500000,
5312,3,0,711000,
5313,4,1,790000,
5314,6,1,649000,
5315,7,1,2300000,
5316,5,0,4200000,
5317,1,1,1400000,
5318,7,1,949000,
5319,4,1,1100000,
5320,5,1,1800000,
5321,2,1,2000000,
5322,5,1,2200000,
5323,4,1,3900000,
5324,4,1,350000,
5325,6,1,436000,
5326,5,1,1300000,
5327,5,1,463000,
5328,4,1,2300000,
5329,5,0,1700000,
5330,7,0,1500000,
5331,5,1,1100000,
5332,7,1,6000000,
5333,5,0,1400000,
5334,6,1,1700000,
5335,6,1,1100000,
5336,2,1,1100000,
5337,6,1,2200000,
5338,3,0,715000,
5339,4,0,1900000,
5340,6,1,854000,
5341,3,1,1000000,
5342,4,1,488000,
5343,5,1,701000,
5344,2,1,6400000,
5345,6,1,704000,
5346,3,0,566000,
5347,2,0,594000,
5348,5,0,835000,
5349,7,1,2100000,
5350,4,1,2000000,
5351,4,1,6400000,
5352,4,1,4400000,
5353,6,1,501000,
5354,4,1,731000,
5355,4,1,659000,
5356,4,1,453000,
5357,6,1,1800000,
5358,3,0,1400000,
5359,5,1,2200000,
5360,7,1,7100000,
5361,6,0,2100000,
5362,5,0,878000,
5363,3,1,2300000,
5364,5,1,2900000,
5365,8,1,852000,
5366,3,0,675000,
5367,5,1,1000000,
5368,5,1,1700000,
5369,4,1,2000000,
5370,7,1,1000000,
5371,5,1,824000,
5372,5,1,994000,
5373,6,1,2500000,
5374,7,1,2600000,
5375,7,1,1700000,
5376,4,1,957000,
5377,7,0,1600000,
5378,4,1,3200000,
5379,7,1,905000,
5380,2,1,599000,
5381,4,0,4400000,
5382,3,1,1300000,
5383,9,1,977000,
5384,5,1,1800000,
5385,6,1,1900000,
5386,5,1,3000000,
5387,4,1,1000000,
5388,4,1,4600000,
5389,6,1,1700000,
5390,6,1,914000,
5391,5,0,2300000,
5392,4,1,15000000,
5393,8,1,2800000,
5394,5,1,1000000,
5395,5,1,2900000,
5396,3,1,2200000,
5397,5,1,7800000,
5398,6,1,1300000,
5399,6,0,858000,
5400,6,1,546000,
5401,7,1,1400000,
5402,8,1,1000000,
5403,6,1,2500000,
5404,8,0,686000,
5405,6,0,1000000,
5406,6,0,626000,
5407,5,1,1100000,
5408,6,1,1100000,
5409,5,1,4600000,
5410,5,1,19000000,
5411,4,1,16000000,
5412,1,1,9200000,
5413,5,1,4200000,
5414,7,1,2600000,
5415,6,1,4099999,
5416,3,1,12000000,
5417,5,1,1300000,
5418,7,1,586000,
5419,2,0,7300000,
5420,7,1,1100000,
5421,4,1,1400000,
5422,2,1,1300000,
5423,6,1,1800000,
5424,3,1,1800000,
5425,4,0,3300000,
5426,7,1,4800000,
5427,4,1,494000,
5428,7,1,1300000,
5429,7,0,486000,
5430,6,1,1400000,
5431,9,1,4099999,
5432,4,1,4200000,
5433,4,1,4800000,
5434,6,1,1200000,
5435,6,1,15000000,
5436,4,0,72000000,
5437,3,0,2900000,
5438,2,1,2000000,
5439,4,1,3600000
